x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.070351  y : 1.113585  deg : 0.520794
x : -nan  y : -nan  deg : -nan
x : 3.012617  y : 1.159879  deg : 1.157864
x : 3.065880  y : 1.131662  deg : 0.832376
x : 3.086960  y : 1.122327  deg : -2.117758
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.033262  y : 1.216494  deg : -1.012422
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 2.963377  y : 1.292572  deg : -1.393456
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.094132  y : 1.278259  deg : -3.354115
x : -nan  y : -nan  deg : -nan
x : 3.078897  y : 1.270032  deg : -7.221056
x : 2.942839  y : 1.340065  deg : -1.591354
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.054997  y : 1.271485  deg : -2.419824
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.303195  y : 1.183124  deg : -0.138646
x : -2.369727  y : 0.957955  deg : 22.971999
x : 3.258379  y : 1.190056  deg : -1.839126
x : 3.217929  y : 1.172169  deg : -1.522648
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.313335  y : 1.152275  deg : 0.437093
x : -nan  y : -nan  deg : -nan
x : 3.381943  y : 1.086649  deg : 0.008919
x : 3.387356  y : 1.107494  deg : 1.248869
x : -nan  y : -nan  deg : -nan
x : 3.489201  y : 1.123931  deg : -0.241176
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.640042  y : 1.128959  deg : 1.232798
x : 3.725587  y : 1.127390  deg : 2.224546
x : 3.750796  y : 1.093506  deg : 1.568429
x : 3.805240  y : 1.240877  deg : -0.479056
x : 3.873014  y : 1.237620  deg : -0.693191
x : 3.878742  y : 1.244565  deg : -0.303616
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.899838  y : 1.121189  deg : 1.706356
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.980762  y : 1.166001  deg : -1.177709
x : 3.976264  y : 1.109043  deg : 0.590447
x : 4.059809  y : 1.243677  deg : -1.767721
x : -nan  y : -nan  deg : -nan
x : 4.147853  y : 1.357000  deg : -2.155889
x : 4.184650  y : 1.357393  deg : -2.584108
x : 4.167597  y : 1.196633  deg : 0.409503
x : 4.221337  y : 1.344724  deg : -2.839267
x : 4.219042  y : 1.146981  deg : -0.625561
x : -nan  y : -nan  deg : -nan
x : 4.266831  y : 1.139325  deg : 0.028344
x : -nan  y : -nan  deg : -nan
x : 4.377247  y : 1.144261  deg : 1.221068
x : 4.402779  y : 1.114556  deg : 0.035025
x : 4.412338  y : 1.114248  deg : -0.003639
x : 4.406593  y : 1.143391  deg : 1.599383
x : -0.933120  y : 0.624509  deg : 28.500992
x : 4.522057  y : 1.102561  deg : 2.410583
x : 4.626662  y : 1.259485  deg : -1.473855
x : 4.506761  y : 1.161074  deg : -0.635647
x : 4.579759  y : 1.282511  deg : -3.304883
x : 4.621985  y : 1.246087  deg : -2.998078
x : 4.573263  y : 1.121804  deg : 0.373207
x : 4.647065  y : 1.216890  deg : -3.447489
x : 4.600844  y : 1.261006  deg : -3.103662
x : 4.589275  y : 1.213392  deg : -1.083407
x : 4.732722  y : 1.168762  deg : -4.933013
x : 4.747416  y : 1.174695  deg : -0.357571
x : 4.807249  y : 1.176793  deg : 0.266977
x : 4.874408  y : 1.365298  deg : -0.596307
x : 4.957229  y : 1.148062  deg : 0.828106
x : 5.038205  y : 1.124730  deg : -0.044084
x : 5.013323  y : 1.148782  deg : 0.711484
x : 4.964288  y : 1.223615  deg : -0.453052
x : 4.892368  y : 1.238063  deg : -1.722050
x : 4.983552  y : 1.138112  deg : 1.078411
x : 5.144651  y : 1.241400  deg : 0.502373
x : 5.093303  y : 1.194316  deg : -1.086982
x : 5.022744  y : 1.216839  deg : -0.730403
x : 4.918721  y : 1.166196  deg : 1.769445
x : 4.951107  y : 1.155761  deg : 1.239510
x : 5.083763  y : 1.105011  deg : -5.502539
x : 4.943093  y : 1.358164  deg : -3.455270
x : -nan  y : -nan  deg : -nan
x : 4.921936  y : 1.109133  deg : 2.434145
x : 5.080371  y : 1.341572  deg : -0.928814
x : -nan  y : -nan  deg : -nan
x : 5.137580  y : 1.048244  deg : -1.863177
x : 5.138841  y : 1.235533  deg : 0.643886
x : 5.119588  y : 1.128562  deg : 4.354477
x : -nan  y : -nan  deg : -nan
x : 5.117711  y : 1.114775  deg : 3.355158
x : 5.169935  y : 0.935043  deg : -0.283361
x : 5.099022  y : 1.053154  deg : 2.047371
x : 5.174381  y : 0.875234  deg : -1.210346
x : 5.168504  y : 0.883395  deg : -1.327339
x : 5.146307  y : 0.967385  deg : -1.226360
x : -nan  y : -nan  deg : -nan
x : 5.174568  y : 1.007390  deg : -1.623366
x : 5.161879  y : 0.965416  deg : -3.286265
x : -1.953299  y : 0.732571  deg : 26.540576
x : 5.138942  y : 1.004775  deg : -3.100762
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 5.375079  y : 0.884845  deg : -3.378653
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 5.466687  y : 0.776838  deg : -0.548112
x : 5.453089  y : 0.844038  deg : -0.835021
x : 5.453318  y : 0.793349  deg : -3.302987
x : -nan  y : -nan  deg : -nan
x : 5.398333  y : 0.938778  deg : -0.341331
x : 5.493215  y : 0.916007  deg : -2.322859
x : 5.577219  y : 0.866115  deg : -6.421356
x : 5.592377  y : 0.891407  deg : -6.816758
x : 5.653154  y : 0.852278  deg : -4.958940
x : 5.697212  y : 0.946507  deg : -6.593960
x : -1.055328  y : 1.072332  deg : 0.246488
x : 6.026892  y : 1.467498  deg : 4.609993
x : 5.830425  y : 0.917298  deg : -6.168690
x : -nan  y : -nan  deg : -nan
x : 6.233707  y : 1.393295  deg : 7.482748
x : 6.237378  y : 1.414893  deg : 6.495266
x : 6.008721  y : 0.912354  deg : -5.616060
x : 6.039807  y : 0.960791  deg : -3.861832
x : 6.121407  y : 0.918746  deg : -3.061432
x : 6.138796  y : 0.913654  deg : -3.396137
x : 6.137497  y : 1.053983  deg : -4.255349
x : 6.146927  y : 0.960297  deg : -4.394023
x : 6.543387  y : 1.346442  deg : 6.500805
x : 6.233587  y : 1.016251  deg : -1.162649
x : 6.350245  y : 1.298741  deg : 7.789019
x : 6.387123  y : 1.316747  deg : 8.521920
x : 6.372267  y : 0.955615  deg : -3.666480
x : 6.461743  y : 1.265042  deg : 8.316566
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 5.963548  y : 1.290248  deg : 12.142623
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 6.247015  y : 1.269045  deg : 10.347963
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 6.729505  y : 1.196177  deg : 7.975720
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 6.561333  y : 1.190131  deg : 11.650898
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 6.382887  y : 1.337195  deg : 1.662567
x : 6.651414  y : 1.366871  deg : 5.114200
x : 6.313784  y : 1.298908  deg : -1.107395
x : 6.680396  y : 1.348112  deg : 6.387741
x : 6.271181  y : 1.168458  deg : 0.946390
x : 6.404740  y : 1.341449  deg : -4.060380
x : -nan  y : -nan  deg : -nan
x : 6.259727  y : 0.995556  deg : -2.272537
x : -nan  y : -nan  deg : -nan
x : 6.172552  y : 1.147835  deg : 0.866740
x : 6.118680  y : 1.131218  deg : -0.768055
x : 6.031651  y : 1.147150  deg : 0.266452
x : 5.973851  y : 1.170658  deg : 0.731751
x : 5.911724  y : 1.127722  deg : -0.370171
x : 5.929505  y : 1.122748  deg : -3.219225
x : 5.930464  y : 1.153113  deg : -5.125872
x : 5.857856  y : 1.129960  deg : -3.061218
x : 6.070076  y : 1.494036  deg : 6.255020
x : 5.831768  y : 1.130573  deg : -3.788708
x : 5.794010  y : 1.076541  deg : -2.012748
x : 6.005550  y : 1.502237  deg : 6.512617
x : 5.769979  y : 1.101723  deg : 0.708711
x : 5.755617  y : 1.072893  deg : -2.049416
x : 5.748068  y : 1.119879  deg : -1.441012
x : 5.719902  y : 1.152221  deg : -1.809220
x : 5.692188  y : 1.087633  deg : -1.483708
x : 5.871787  y : 1.492123  deg : 7.965105
x : 5.629879  y : 1.192264  deg : -1.704190
x : 5.527758  y : 1.142602  deg : -2.305067
x : 5.524807  y : 1.076317  deg : -3.251405
x : 5.466676  y : 1.127889  deg : -2.249632
x : 5.674740  y : 1.500642  deg : 6.663201
x : 5.504479  y : 1.093761  deg : -2.667331
x : 5.456588  y : 1.102812  deg : -1.941325
x : 5.415159  y : 1.144146  deg : -0.625959
x : -nan  y : -nan  deg : -nan
x : 5.380099  y : 0.991442  deg : -0.228019
x : 5.357195  y : 0.966674  deg : -1.091285
x : 5.359059  y : 1.008964  deg : -0.659221
x : 5.355597  y : 1.037659  deg : -1.924946
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 5.400197  y : 1.346513  deg : -0.380946
x : 5.248666  y : 0.932031  deg : 0.785874
x : 5.241798  y : 0.940262  deg : 0.175924
x : 5.237269  y : 0.940879  deg : -0.056849
x : 5.177290  y : 1.134620  deg : 1.601785
x : 5.184604  y : 1.041975  deg : 0.940533
x : 5.200546  y : 1.246554  deg : -0.502685
x : 5.273852  y : 1.085562  deg : -2.962629
x : 5.246854  y : 1.096638  deg : -3.218477
x : 5.201495  y : 0.908927  deg : -0.743295
x : 5.152947  y : 1.031871  deg : -0.672280
x : -nan  y : -nan  deg : -nan
x : 5.193476  y : 0.895163  deg : -4.190498
x : 5.229499  y : 1.099219  deg : -3.141097
x : 5.324000  y : 1.173504  deg : -4.178846
x : 5.260274  y : 1.080636  deg : -2.525865
x : 5.292870  y : 1.205461  deg : -4.002985
x : -nan  y : -nan  deg : -nan
x : 5.328653  y : 1.145681  deg : -3.213402
x : 5.234139  y : 1.105510  deg : -2.036511
x : 5.198609  y : 1.089666  deg : -4.004692
x : -nan  y : -nan  deg : -nan
x : 5.179748  y : 1.383923  deg : -0.637595
x : 5.149900  y : 1.375966  deg : 0.729761
x : 5.185078  y : 1.112619  deg : -2.816775
x : 5.164361  y : 1.044711  deg : -3.974901
x : -nan  y : -nan  deg : -nan
x : 5.161066  y : 1.094892  deg : -3.340133
x : 5.140559  y : 1.307646  deg : 0.424988
x : 5.138673  y : 1.314362  deg : 1.078129
x : 5.144093  y : 1.097188  deg : -4.265867
x : -nan  y : -nan  deg : -nan
x : 5.155377  y : 1.137680  deg : -2.298477
x : 5.176333  y : 1.250146  deg : -3.380815
x : 5.171918  y : 1.328751  deg : -1.416107
x : 5.127057  y : 1.328829  deg : -1.822072
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 5.066082  y : 1.298252  deg : 0.380720
x : 5.241059  y : 1.583922  deg : 6.389649
x : 5.038348  y : 1.117643  deg : -4.425082
x : 5.042748  y : 1.117118  deg : -3.944327
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 5.016103  y : 1.120259  deg : -4.327882
x : -nan  y : -nan  deg : -nan
x : 4.971382  y : 1.096766  deg : -5.407056
x : 4.912765  y : 1.269779  deg : -1.607356
x : 5.016232  y : 1.077417  deg : -4.104291
x : 4.931867  y : 1.327186  deg : -0.391912
x : 4.832517  y : 1.337084  deg : -1.385974
x : 4.775862  y : 1.200468  deg : 2.077808
x : 4.983521  y : 1.052141  deg : -4.478648
x : 5.001342  y : 1.100606  deg : -3.404789
x : 4.994921  y : 1.101328  deg : -3.377324
x : 5.002306  y : 1.071790  deg : -3.423910
x : 5.013379  y : 1.063329  deg : -3.097302
x : 5.005719  y : 1.121455  deg : -2.282555
x : 4.991991  y : 1.123014  deg : -2.222674
x : 4.982523  y : 1.268821  deg : 0.443698
x : 5.190632  y : 1.555088  deg : 6.783860
x : 4.999489  y : 1.107949  deg : -3.766846
x : 4.987119  y : 1.353184  deg : 0.813589
x : 4.941232  y : 1.351976  deg : -0.345445
x : 4.955652  y : 1.183228  deg : -4.489302
x : 5.027147  y : 1.243413  deg : -5.697412
x : 5.043706  y : 1.200614  deg : -6.103111
x : 5.057662  y : 1.312363  deg : -3.038172
x : 5.072830  y : 1.417322  deg : -1.086054
x : 4.998682  y : 1.260253  deg : -0.027532
x : 5.045109  y : 1.254623  deg : -1.255695
x : 5.081292  y : 1.084000  deg : -3.374864
x : 5.053660  y : 1.178738  deg : -0.804790
x : 5.035594  y : 1.089514  deg : 0.570009
x : 5.100139  y : 1.060195  deg : -1.582519
x : 5.098025  y : 1.089025  deg : 1.180380
x : 5.164824  y : 1.164020  deg : -1.071264
x : 5.156407  y : 1.233056  deg : -0.692806
x : 5.102690  y : 1.158648  deg : -0.796701
x : 5.048623  y : 1.206849  deg : -1.240164
x : 0.687489  y : 0.574703  deg : 32.006265
x : 5.116512  y : 1.170647  deg : -1.346309
x : 0.103742  y : 0.085499  deg : 35.879641
x : 5.105691  y : 1.246764  deg : -2.054632
x : 5.030603  y : 1.302736  deg : -3.938052
x : 5.036337  y : 1.302025  deg : -3.717307
x : 5.076169  y : 1.203370  deg : -2.120752
x : 5.157735  y : 1.279182  deg : -4.480480
x : 5.224094  y : 1.275771  deg : -5.432913
x : 5.220389  y : 1.100555  deg : 0.149480
x : -nan  y : -nan  deg : -nan
x : 5.471915  y : 1.140275  deg : -2.527417
x : 5.523715  y : 0.994464  deg : 1.119845
x : 5.640255  y : 1.052783  deg : 0.206302
x : 5.708718  y : 0.971073  deg : 2.032191
x : 5.849026  y : 1.043510  deg : 0.620404
x : 6.184210  y : 1.439670  deg : 11.840450
x : 6.143035  y : 1.523246  deg : 9.888389
x : 5.810044  y : 1.148752  deg : -0.429462
x : 5.763711  y : 1.141553  deg : -1.792833
x : 5.715648  y : 1.295375  deg : -0.056029
x : 5.574605  y : 1.093218  deg : 3.737100
x : -nan  y : -nan  deg : -nan
x : 5.291757  y : 1.192271  deg : 3.489091
x : 5.293472  y : 1.151446  deg : 2.703508
x : -nan  y : -nan  deg : -nan
x : 5.291989  y : 1.068780  deg : -4.537833
x : 5.138920  y : 1.160723  deg : -0.082094
x : -nan  y : -nan  deg : -nan
x : 5.100105  y : 1.145081  deg : -4.297571
x : 5.353347  y : 1.647777  deg : 6.844055
x : 5.048216  y : 1.227308  deg : -0.576826
x : 5.163261  y : 1.177958  deg : -4.300701
x : 5.328713  y : 1.647529  deg : 8.085596
x : 5.082748  y : 1.229665  deg : -4.356138
x : -nan  y : -nan  deg : -nan
x : 5.023138  y : 1.264013  deg : -4.756686
x : 5.000049  y : 1.219532  deg : -5.122589
x : 4.999751  y : 1.239941  deg : -5.954303
x : -nan  y : -nan  deg : -nan
x : 4.985846  y : 1.281747  deg : -4.287278
x : 4.943861  y : 1.306282  deg : -4.393258
x : 4.931049  y : 1.261133  deg : -4.589380
x : 4.984510  y : 1.248464  deg : -3.990380
x : -nan  y : -nan  deg : -nan
x : 4.904497  y : 1.290653  deg : -5.383422
x : -nan  y : -nan  deg : -nan
x : 4.840676  y : 1.323285  deg : -5.476405
x : 4.784046  y : 1.386204  deg : -3.067958
x : 4.840210  y : 1.342860  deg : -5.024716
x : 4.774681  y : 1.367903  deg : -4.732485
x : -nan  y : -nan  deg : -nan
x : 4.820015  y : 1.325173  deg : -3.622618
x : -nan  y : -nan  deg : -nan
x : 4.844249  y : 1.303205  deg : -3.688762
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 4.853173  y : 1.335156  deg : -2.240853
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 4.832733  y : 1.310878  deg : -2.983839
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 4.711020  y : 1.301020  deg : -0.082242
x : 4.777263  y : 1.341906  deg : -2.106214
x : 4.739329  y : 1.312167  deg : -1.420965
x : 4.701202  y : 1.213207  deg : -0.942129
x : -nan  y : -nan  deg : -nan
x : 4.825641  y : 1.401453  deg : 0.428942
x : 4.847219  y : 1.335719  deg : -0.210604
x : 4.843215  y : 1.329583  deg : -1.339977
x : 4.986367  y : 1.051832  deg : -6.240245
x : 4.861704  y : 1.308153  deg : -1.378103
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 4.828591  y : 1.304652  deg : -0.361247
x : 4.879990  y : 1.279806  deg : -3.053089
x : 4.811485  y : 1.319375  deg : 0.770728
x : 0.106026  y : 0.085590  deg : 37.628797
x : 4.758748  y : 1.336907  deg : 1.335509
x : -nan  y : -nan  deg : -nan
x : 4.696451  y : 1.302068  deg : -10.011489
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 4.863369  y : 1.254510  deg : 2.200836
x : 4.942555  y : 1.198511  deg : -2.155056
x : 4.989362  y : 1.151537  deg : -2.681312
x : 4.944710  y : 1.184413  deg : 0.060691
x : -nan  y : -nan  deg : -nan
x : 4.959171  y : 1.217344  deg : 3.682152
x : 5.280913  y : 1.577381  deg : 8.131368
x : -nan  y : -nan  deg : -nan
x : 5.019366  y : 1.189809  deg : 1.489106
x : -nan  y : -nan  deg : -nan
x : 5.104521  y : 1.081085  deg : -5.724120
x : 5.073461  y : 1.127470  deg : -3.569532
x : 5.154862  y : 1.088675  deg : -2.939045
x : -nan  y : -nan  deg : -nan
x : 5.128736  y : 1.099229  deg : -3.448742
x : 5.162012  y : 1.212104  deg : -2.377322
x : 5.161204  y : 1.150737  deg : -2.815707
x : 5.369791  y : 1.556501  deg : 6.133867
x : 5.030059  y : 1.153809  deg : 2.519078
x : 5.244378  y : 1.083017  deg : -3.955859
x : 5.254109  y : 1.060474  deg : 1.383247
x : 5.358394  y : 1.200989  deg : 0.551397
x : 5.295063  y : 1.110033  deg : 2.688078
x : 5.346878  y : 1.108485  deg : -1.175366
x : 5.357788  y : 1.181140  deg : -0.585927
x : 5.479083  y : 1.002603  deg : 1.561616
x : 5.850096  y : 1.483736  deg : 10.888870
x : 5.574283  y : 1.139626  deg : -0.664605
x : 5.559660  y : 1.142676  deg : 0.408916
x : 5.580909  y : 1.183795  deg : 1.924935
x : 5.560948  y : 1.175091  deg : 0.776076
x : -nan  y : -nan  deg : -nan
x : 5.575245  y : 1.514052  deg : 8.018744
x : 5.241177  y : 1.145961  deg : 1.942960
x : 5.316425  y : 1.043916  deg : -3.006126
x : 5.178194  y : 1.078415  deg : 4.084543
x : 5.205894  y : 1.298013  deg : -0.167420
x : -nan  y : -nan  deg : -nan
x : 5.197473  y : 1.040206  deg : -3.613281
x : -nan  y : -nan  deg : -nan
x : 5.253156  y : 1.109611  deg : -0.496668
x : 5.536259  y : 1.517575  deg : 9.118442
x : -0.680372  y : 0.433379  deg : 36.141809
x : -nan  y : -nan  deg : -nan
x : 5.112011  y : 1.349998  deg : 1.946145
x : 5.200245  y : 1.025513  deg : -1.867110
x : -nan  y : -nan  deg : -nan
x : 5.296155  y : 1.543393  deg : 6.031671
x : 4.994145  y : 0.940323  deg : -3.121275
x : 4.907698  y : 1.195240  deg : 0.617439
x : 5.236487  y : 1.493040  deg : 7.619024
x : 4.837775  y : 1.159972  deg : 1.855877
x : 4.938731  y : 0.968324  deg : -2.302911
x : 4.927084  y : 1.021399  deg : -1.386161
x : 4.950619  y : 0.937184  deg : -2.334070
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 4.981084  y : 1.110005  deg : 3.562362
x : 5.048107  y : 1.052107  deg : 0.633031
x : 5.056260  y : 1.259898  deg : -1.420559
x : 4.987124  y : 1.365893  deg : 0.112754
x : 4.946624  y : 1.344970  deg : -0.772826
x : 4.919350  y : 1.152061  deg : 2.745874
x : 4.895834  y : 1.097365  deg : -0.969197
x : 4.758503  y : 1.229609  deg : -0.023433
x : 4.707028  y : 1.267718  deg : -1.055547
x : 4.846117  y : 0.954261  deg : -5.584088
x : 4.751151  y : 1.073663  deg : -3.537417
x : 4.688266  y : 1.078256  deg : -7.534560
x : 4.765409  y : 1.597360  deg : 3.468142
x : 4.514179  y : 1.203206  deg : -3.543207
x : 4.530722  y : 1.318338  deg : -2.806964
x : 4.543336  y : 1.222767  deg : -2.980818
x : 4.503676  y : 1.210674  deg : -3.849466
x : -nan  y : -nan  deg : -nan
x : 4.466006  y : 1.524281  deg : -1.081487
x : 4.489534  y : 1.096711  deg : -2.849426
x : 4.468589  y : 1.141174  deg : -2.408211
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 4.453696  y : 1.148944  deg : -2.951475
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 4.500842  y : 1.584202  deg : 4.391934
x : 4.363935  y : 1.101090  deg : -6.097607
x : 4.372668  y : 1.158728  deg : -4.465744
x : 4.367860  y : 1.173107  deg : -3.899396
x : 4.366842  y : 1.130117  deg : -3.778634
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 4.376719  y : 1.290337  deg : 1.397968
x : 4.436202  y : 1.163900  deg : -3.586505
x : 4.377905  y : 1.290309  deg : -1.357567
x : 4.314766  y : 1.486225  deg : -2.463822
x : 4.229959  y : 1.338261  deg : -1.543468
x : 4.350119  y : 1.194745  deg : -6.625245
x : 4.344940  y : 1.375940  deg : -1.378751
x : 4.379447  y : 1.296967  deg : -2.708713
x : -nan  y : -nan  deg : -nan
x : 4.446735  y : 1.226857  deg : -3.798563
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 4.535442  y : 1.311494  deg : -0.983949
x : 4.605681  y : 1.353811  deg : -2.494394
x : -0.360321  y : 0.284876  deg : 31.798416
x : 4.661203  y : 1.369802  deg : -2.556784
x : -nan  y : -nan  deg : -nan
x : 4.658183  y : 1.188176  deg : -0.822742
x : 4.693105  y : 1.220729  deg : -1.261448
x : 4.680466  y : 1.221611  deg : 1.296034
x : -nan  y : -nan  deg : -nan
x : 4.739406  y : 1.175319  deg : -0.822282
x : 4.709213  y : 1.170515  deg : 0.669802
x : 4.755408  y : 1.243591  deg : -0.970890
x : -nan  y : -nan  deg : -nan
x : 4.792234  y : 1.379181  deg : -0.015319
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 4.796433  y : 1.340288  deg : -1.453149
x : 4.829792  y : 1.125103  deg : -4.789712
x : 4.801419  y : 1.434480  deg : -2.154988
x : 4.808061  y : 1.204689  deg : -3.177309
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -0.418597  y : 0.327303  deg : 31.523541
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 5.015597  y : 1.141494  deg : -0.181180
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
